Marke_Code,Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
125,NIKE,10214275_DH7760_060,Nike Torwarttrikot Grau F060,1001,Torwarttrikots,11ts_direct,10214275,227,8794.97,72,2928.13,83,3540.35,43,1405.09,27,864.79,2,56.61,0,0.0,15,703.59,40,1456.16,17,768.38,17,716.94,13,680.32,37,1444.19,16,698.9,8,313.64,13,436.0,20,542.39,2,113.06,5,213.5,7,194.56,13,405.65,2,51.08,2,56.61,0,0.0
122,KEEPERsport,KS40015-903,KEEPERsport GK ThermoSkin Sweatshirt Sc,1003,Torwart Trainingsoberteile,dash_pattern,KS40015-903,186,8504.97,0,0.0,0,0.0,0,0.0,35,1520.22,151,6984.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,1520.22,149,6870.68,2,114.07
125,NIKE,NCJ6066-463,Nike Park IV GK-Shirt l/s,1001,Torwarttrikots,legacy,,312,8468.3,126,3405.66,91,2494.09,48,1410.83,31,774.28,16,383.44,15,401.52,23,602.83,52,1463.67,36,937.64,23,587.27,17,514.61,39,1043.58,12,348.63,0,0.0,19,550.55,21,611.39,8,248.89,3,82.65,7,203.7,9,229.86,12,258.07,13,314.41,3,69.03
125,NIKE,10214299_DH7967_819,Nike Torwarttrikot Orange F819,1001,Torwarttrikots,11ts_direct,10214299,197,7861.07,62,2628.51,58,2634.44,56,1942.75,18,572.94,3,82.43,0,0.0,6,253.92,31,1261.66,25,1112.93,12,563.03,5,225.02,31,1429.92,10,416.47,9,439.12,18,569.86,26,806.39,3,127.38,1,38.95,9,269.59,7,233.27,1,31.13,3,82.43,0,0.0
125,NIKE,10214298_DH7967_719,Nike Torwarttrikot Gelb F719,1001,Torwarttrikots,11ts_direct,10214298,202,7858.83,49,2042.57,65,2842.63,50,1764.09,36,1153.15,2,56.39,0,0.0,1,37.92,25,1046.6,23,958.05,12,453.08,5,295.54,40,1724.06,8,369.95,9,435.53,13,450.66,22,636.6,6,241.3,6,211.37,11,330.39,17,544.34,2,67.05,2,56.39,0,0.0
122,KEEPERsport,KS50016-374,KEEPERsport GK RainSkin T-Shirt Schwarz,1003,Torwart Trainingsoberteile,dash_pattern,KS50016-374,202,7511.06,0,0.0,0,0.0,0,0.0,34,1055.7,168,6455.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,1055.7,156,5987.06,12,468.3
125,NIKE,10214297_DH7967_060,Nike Torwarttrikot Grau F060,1001,Torwarttrikots,11ts_direct,10214297,186,7380.34,64,2844.61,44,2021.05,49,1632.1,27,824.07,2,58.51,0,0.0,7,291.89,33,1429.39,24,1123.33,11,550.09,5,229.46,22,996.17,6,245.33,11,479.25,13,374.66,18,523.41,7,254.78,1,40.97,8,221.41,11,350.29,7,211.4,2,58.51,0,0.0
125,NIKE,NCJ6066-702,Nike Park IV GK-Shirt l/s,1001,Torwarttrikots,legacy,,277,7282.67,50,1289.12,105,2691.34,76,2165.92,39,995.74,7,140.55,8,203.35,3,79.83,5,141.71,34,864.23,42,1094.35,21,588.35,39,927.48,3,81.16,10,286.83,25,698.25,32,903.37,9,277.47,4,120.93,8,221.05,20,495.1,7,158.66,7,140.55,0,0.0
125,NIKE,10289229_FD7482_354,Nike Gardien V Torwarttrikot Türkis F35,1001,Torwarttrikots,11ts_direct,10289229,178,7222.77,0,0.0,0,0.0,159,6397.04,18,780.73,1,45.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,368.52,25,1121.57,115,4376.86,12,530.09,4,171.99,12,521.28,2,87.46,0,0.0,1,45.0,0,0.0
125,NIKE,10288816_FD7474_644,Nike Gardien V Torwarttrikot langarm Ro,1001,Torwarttrikots,11ts_direct,10288816,140,6730.09,0,0.0,0,0.0,83,3969.83,46,2297.13,11,463.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,99.52,14,738.58,45,2096.64,22,1035.09,19,1021.33,7,345.04,11,524.46,9,406.3,9,395.76,2,67.37
125,NIKE,10290250_FD7474_060,Nike Gardien V Torwarttrikot langarm Gr,1001,Torwarttrikots,11ts_direct,10290250,134,6322.28,0,0.0,0,0.0,86,4241.46,38,1651.26,10,429.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,467.39,8,441.04,48,2338.73,21,994.3,11,503.56,8,337.63,14,589.63,5,220.44,7,331.52,3,98.04
125,NIKE,NCJ6066-819,Nike Park IV GK-Shirt l/s,1001,Torwarttrikots,legacy,,230,6288.85,61,1733.51,94,2545.34,42,1183.87,33,826.13,0,0.0,7,186.17,20,539.48,2,49.8,32,958.06,25,632.22,20,556.48,29,774.79,20,581.85,2,53.65,10,281.05,23,648.23,7,200.94,7,199.2,7,202.36,10,227.38,9,197.19,0,0.0,0,0.0
122,KEEPERsport,KS40016-374,KEEPERsport GK Top RainSkin,1003,Torwart Trainingsoberteile,dash_pattern,KS40016-374,136,6072.91,0,0.0,0,0.0,0,0.0,17,831.67,119,5241.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,831.67,111,4871.73,8,369.51
122,KEEPERsport,KS70008-109,KEEPERsport GK Match Set,1001,Torwarttrikots,dash_pattern,KS70008-109,133,6035.23,0,0.0,0,0.0,24,1175.51,87,3884.27,22,975.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,69.12,23,1106.39,8,468.07,17,810.51,42,1708.05,20,897.64,20,905.43,2,70.02
136,uhlsport,U5616-03,Uhlsport Score Torwartset Gelb Schwarz,1001,Torwarttrikots,legacy,,115,5908.22,82,4325.81,28,1395.51,0,0.0,3,113.8,2,73.1,24,1285.59,25,1310.36,22,1148.78,11,581.08,11,589.79,11,535.1,5,218.98,1,51.64,0,0.0,0,0.0,0,0.0,0,0.0,2,68.85,0,0.0,1,44.95,0,0.0,2,73.1,0,0.0
122,KEEPERsport,KS40005-999,KEEPERsport Torwart HalfZip Sweatshirt,1003,Torwart Trainingsoberteile,dash_pattern,KS40005-999,241,5901.58,190,4875.47,35,859.73,16,166.38,0,0.0,0,0.0,97,2499.22,6,179.22,45,1136.54,42,1060.49,17,412.17,4,102.22,11,275.75,3,69.59,4,95.78,0,0.0,6,38.8,6,31.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10246588_HK7665_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,11ts_direct,10246588,100,5887.18,0,0.0,83,5014.22,12,659.53,5,213.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1031.49,25,1596.51,28,1552.44,14,833.78,5,332.22,1,70.34,6,256.97,0,0.0,1,44.26,3,126.07,1,43.1,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS40004-999,KEEPERsport Training Top RegSkin,1003,Torwart Trainingsoberteile,dash_pattern,KS40004-999,172,5798.76,141,4904.82,29,847.29,3,87.65,0,0.0,-1,-41.0,72,2661.71,19,638.36,25,824.16,25,780.59,16,454.26,5,138.99,3,103.0,5,151.04,2,55.31,1,32.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-41.0,0,0.0
125,NIKE,10289428_FD7482_644,Nike Gardien V LA Torwarttrikot Rot F64,1001,Torwarttrikots,11ts_direct,10289428,144,5691.36,0,0.0,0,0.0,110,4281.19,32,1334.3,2,75.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,248.71,17,736.39,68,2391.53,20,904.56,15,611.09,12,494.69,4,196.25,1,32.27,2,75.87,0,0.0
115,adidas,10210242_HB1622_000,adidas Condivo 22 Torwarttrikot Grau,1001,Torwarttrikots,11ts_direct,10210242,126,5549.63,99,4379.96,25,1071.26,2,98.41,0,0.0,0,0.0,0,0.0,16,645.24,47,2128.04,36,1606.68,12,526.11,11,460.81,2,84.34,0,0.0,2,98.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276011_IN0405_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10276011,139,5389.62,0,0.0,0,0.0,123,4862.79,15,489.62,1,37.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,942.72,27,1199.86,44,1675.87,31,1044.34,9,296.23,6,193.39,0,0.0,0,0.0,1,37.21,0,0.0
115,adidas,10210240_HB1619_000,adidas Condivo 22 Torwarttrikot Schwarz,1001,Torwarttrikots,11ts_direct,10210240,121,5364.5,101,4402.24,18,893.51,2,68.75,0,0.0,0,0.0,0,0.0,3,105.75,73,3137.97,25,1158.52,12,659.41,5,196.8,0,0.0,1,37.3,1,37.3,0,0.0,0,0.0,1,31.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10210235_HB1614_000,adidas Condivo 22 Torwarttrikot langarm,1001,Torwarttrikots,11ts_direct,10210235,121,5346.23,71,3427.18,32,1367.15,10,325.8,6,166.86,2,59.24,10,549.8,26,1172.42,24,1139.42,11,565.54,10,492.57,7,295.35,9,330.62,6,248.61,6,182.15,1,32.75,2,85.11,1,25.79,0,0.0,1,30.45,0,0.0,5,136.41,1,33.61,1,25.63
115,adidas,10210236_HB1615_000,adidas Condivo 22 Torwarttrikot langarm,1001,Torwarttrikots,11ts_direct,10210236,121,5326.31,48,2286.83,63,2760.19,8,219.52,2,59.77,0,0.0,0,0.0,2,87.43,29,1309.96,17,889.44,14,642.16,27,1162.47,15,689.27,7,266.29,2,63.83,1,33.57,5,122.12,0,0.0,2,59.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS70008-558,KEEPERsport Torwart Trikot Set Grün F55,1001,Torwarttrikots,dash_pattern,KS70008-558,118,5306.36,0,0.0,0,0.0,24,1035.87,78,3508.25,16,762.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,65.53,22,970.34,9,532.05,17,821.28,37,1501.12,15,653.8,15,727.23,1,35.01
